ID,Accession,Year,Plot,Block,Replicate,Repeat,PAR_1800
2023_1010_2,SSA_00051,2023,1010,2,1,2,41.7349
2023_1010_3,SSA_00051,2023,1010,2,1,3,35.8746
2023_1011_1,SSA_00073,2023,1011,3,1,1,13.8566
2023_1011_2,SSA_00073,2023,1011,3,1,2,17.643
2023_1011_3,SSA_00073,2023,1011,3,1,3,13.7281
2023_1012_1,SSA_00280,2023,1012,4,1,1,36.8661
2023_1012_2,SSA_00280,2023,1012,4,1,2,36.5541
2023_1012_3,SSA_00280,2023,1012,4,1,3,35.1732
2023_1013_1,SSA_00227,2023,1013,5,1,1,28.7129
2023_1013_2,SSA_00227,2023,1013,5,1,2,21.5512
2023_1013_3,SSA_00227,2023,1013,5,1,3,22.4283
2023_1014_1,SSA_00205,2023,1014,6,1,1,25.66
2023_1014_2,SSA_00205,2023,1014,6,1,2,19.8634
2023_1015_1,SSA_00137,2023,1015,7,1,1,27.9265
2023_1015_2,SSA_00137,2023,1015,7,1,2,23.1696
2023_1015_3,SSA_00137,2023,1015,7,1,3,13.6162
2023_1016_1,SSA_00311,2023,1016,8,1,1,18.9817
2023_1016_2,SSA_00311,2023,1016,8,1,2,26.7708
2023_1016_3,SSA_00311,2023,1016,8,1,3,18.5223
2023_1017_1,SSA_00139,2023,1017,1,1,1,37.7187
2023_1017_2,SSA_00139,2023,1017,1,1,2,25.4587
2023_1017_3,SSA_00139,2023,1017,1,1,3,41.374
2023_1018_1,SSA_00155,2023,1018,2,1,1,6.14846
2023_1018_2,SSA_00155,2023,1018,2,1,2,18.5115
2023_1018_3,SSA_00155,2023,1018,2,1,3,17.0911
2023_1019_1,SSA_00231,2023,1019,3,1,1,27.5906
2023_1019_2,SSA_00231,2023,1019,3,1,2,25.3541
2023_1020_1,SSA_00210,2023,1020,4,1,1,27.4572
2023_1020_2,SSA_00210,2023,1020,4,1,2,29.7264
2023_1020_3,SSA_00210,2023,1020,4,1,3,31.9425
2023_1021_1,SSA_00141,2023,1021,5,1,1,12.6211
2023_1021_2,SSA_00141,2023,1021,5,1,2,17.4409
2023_1021_3,SSA_00141,2023,1021,5,1,3,12.6036
2023_1022_1,SSA_00289,2023,1022,6,1,1,17.5591
2023_1022_2,SSA_00289,2023,1022,6,1,2,17.129
2023_1022_3,SSA_00289,2023,1022,6,1,3,10.0723
2023_1023_1,SSA_00019,2023,1023,7,1,1,26.0851
2023_1023_2,SSA_00019,2023,1023,7,1,2,16.5407
2023_1023_3,SSA_00019,2023,1023,7,1,3,31.0711
2023_1024_1,SSA_00297,2023,1024,8,1,1,32.1311
2023_1024_2,SSA_00297,2023,1024,8,1,2,25.8859
2023_1024_3,SSA_00297,2023,1024,8,1,3,23.4324
2023_1025_1,SSA_00173,2023,1025,1,1,1,7.96125
2023_1025_2,SSA_00173,2023,1025,1,1,2,26.0499
2023_1025_3,SSA_00173,2023,1025,1,1,3,27.9458
2023_1026_1,SSA_00146,2023,1026,2,1,1,33.5072
2023_1026_2,SSA_00146,2023,1026,2,1,2,7.68846
2023_1027_1,SSA_00030,2023,1027,3,1,1,22.5361
2023_1027_2,SSA_00030,2023,1027,3,1,2,34.2092
2023_1027_3,SSA_00030,2023,1027,3,1,3,38.9748
2023_1029_1,SSA_00131,2023,1029,5,1,1,10.0564
2023_1029_2,SSA_00131,2023,1029,5,1,2,15.2725
2023_1029_3,SSA_00131,2023,1029,5,1,3,4.18392
2023_1030_1,SSA_00118,2023,1030,6,1,1,9.66039
2023_1030_2,SSA_00118,2023,1030,6,1,2,19.317
2023_1030_3,SSA_00118,2023,1030,6,1,3,15.0383
2023_1031_1,SSA_00097,2023,1031,7,1,1,24.9351
2023_1031_2,SSA_00097,2023,1031,7,1,2,30.9021
2023_1031_3,SSA_00097,2023,1031,7,1,3,30.4396
2023_1032_1,SSA_00149,2023,1032,8,1,1,32.1391
2023_1032_2,SSA_00149,2023,1032,8,1,2,29.1163
2023_1032_3,SSA_00149,2023,1032,8,1,3,25.581
2023_1033_1,SSA_00240,2023,1033,1,1,1,35.2883
2023_1033_2,SSA_00240,2023,1033,1,1,2,40.7905
2023_1033_3,SSA_00240,2023,1033,1,1,3,35.5245
2023_1034_1,SSA_00144,2023,1034,2,1,1,20.8603
2023_1034_2,SSA_00144,2023,1034,2,1,2,27.0858
2023_1034_3,SSA_00144,2023,1034,2,1,3,28.7356
2023_1035_1,SSA_00188,2023,1035,3,1,1,28.7782
2023_1035_2,SSA_00188,2023,1035,3,1,2,24.7287
2023_1036_1,SSA_00129,2023,1036,4,1,1,26.5851
2023_1036_2,SSA_00129,2023,1036,4,1,2,33.8449
2023_1036_3,SSA_00129,2023,1036,4,1,3,31.261
2023_1037_1,SSA_00028,2023,1037,5,1,1,41.6049
2023_1037_2,SSA_00028,2023,1037,5,1,2,38.3076
2023_1037_3,SSA_00028,2023,1037,5,1,3,30.6276
2023_1038_1,SSA_00015,2023,1038,6,1,1,0.823839
2023_1038_2,SSA_00015,2023,1038,6,1,2,21.2056
2023_1038_3,SSA_00015,2023,1038,6,1,3,9.9393
2023_1039_1,SSA_00309,2023,1039,7,1,1,23.0605
2023_1039_2,SSA_00309,2023,1039,7,1,2,31.0684
2023_1039_3,SSA_00309,2023,1039,7,1,3,21.9752
2023_1040_1,SSA_00060,2023,1040,8,1,1,20.0222
2023_1040_2,SSA_00060,2023,1040,8,1,2,28.0798
2023_1040_3,SSA_00060,2023,1040,8,1,3,14.0791
2023_1041_1,SSA_00102,2023,1041,1,1,1,31.8101
2023_1041_2,SSA_00102,2023,1041,1,1,2,31.5902
2023_1041_3,SSA_00102,2023,1041,1,1,3,29.5574
2023_1042_1,SSA_00239,2023,1042,2,1,1,41.5544
2023_1042_2,SSA_00239,2023,1042,2,1,2,32.5084
2023_1042_3,SSA_00239,2023,1042,2,1,3,33.4072
2023_1043_1,SSA_00110,2023,1043,3,1,1,38.055
2023_1043_2,SSA_00110,2023,1043,3,1,2,26.0312
2023_1043_3,SSA_00110,2023,1043,3,1,3,38.6496
2023_1044_1,SSA_00204,2023,1044,4,1,1,24.594
2023_1044_2,SSA_00204,2023,1044,4,1,2,26.327
2023_1044_3,SSA_00204,2023,1044,4,1,3,37.7
2023_1045_1,SSA_00159,2023,1045,5,1,1,6.46147
2023_1045_3,SSA_00159,2023,1045,5,1,3,6.95225
2023_1046_1,SSA_00142,2023,1046,6,1,1,19.5168
2023_1046_2,SSA_00142,2023,1046,6,1,2,18.3091
2023_1046_3,SSA_00142,2023,1046,6,1,3,15.1784
2023_1047_1,SSA_00307,2023,1047,7,1,1,1.80791
2023_1047_2,SSA_00307,2023,1047,7,1,2,23.1334
2023_1047_3,SSA_00307,2023,1047,7,1,3,19.3984
2023_1048_1,SSA_00186,2023,1048,8,1,1,31.1484
2023_1048_2,SSA_00186,2023,1048,8,1,2,30.238
2023_1048_3,SSA_00186,2023,1048,8,1,3,31.8659
2023_1049_1,SSA_00166,2023,1049,1,1,1,10.7623
2023_1049_2,SSA_00166,2023,1049,1,1,2,20.4512
2023_1049_3,SSA_00166,2023,1049,1,1,3,19.4429
2023_1050_1,SSA_00262,2023,1050,2,1,1,25.9722
2023_1050_2,SSA_00262,2023,1050,2,1,2,28.1826
2023_1050_3,SSA_00262,2023,1050,2,1,3,24.9764
2023_1051_1,SSA_00087,2023,1051,3,1,1,37.6198
2023_1051_3,SSA_00087,2023,1051,3,1,3,31.1368
2023_1052_1,SSA_00101,2023,1052,4,1,1,14.0205
2023_1052_2,SSA_00101,2023,1052,4,1,2,20.3599
2023_1052_3,SSA_00101,2023,1052,4,1,3,23.644
2023_1053_1,SSA_00037,2023,1053,5,1,1,29.2764
2023_1053_2,SSA_00037,2023,1053,5,1,2,32.8153
2023_1053_3,SSA_00037,2023,1053,5,1,3,35.69
2023_1054_1,SSA_00076,2023,1054,6,1,1,29.1325
2023_1054_2,SSA_00076,2023,1054,6,1,2,32.5975
2023_1054_3,SSA_00076,2023,1054,6,1,3,37.6621
2023_1055_2,SSA_00263,2023,1055,7,1,2,6.56712
2023_1055_3,SSA_00263,2023,1055,7,1,3,12.8645
2023_1056_1,SSA_00055,2023,1056,8,1,1,23.0501
2023_1057_1,SSA_00253,2023,1057,1,1,1,35.2986
2023_1057_2,SSA_00253,2023,1057,1,1,2,31.1687
2023_1057_3,SSA_00253,2023,1057,1,1,3,18.3416
2023_1058_1,SSA_00303,2023,1058,2,1,1,14.5853
2023_1058_2,SSA_00303,2023,1058,2,1,2,26.2749
2023_1058_3,SSA_00303,2023,1058,2,1,3,12.2524
2023_1059_1,SSA_00085,2023,1059,3,1,1,39.056
2023_1059_2,SSA_00085,2023,1059,3,1,2,23.8997
2023_1059_3,SSA_00085,2023,1059,3,1,3,26.4051
2023_1060_1,SSA_00078,2023,1060,4,1,1,26.6325
2023_1060_2,SSA_00078,2023,1060,4,1,2,28.7773
2023_1061_1,SSA_00171,2023,1061,5,1,1,20.2741
2023_1061_2,SSA_00171,2023,1061,5,1,2,16.0862
2023_1061_3,SSA_00171,2023,1061,5,1,3,21.6922
2023_1062_1,SSA_00104,2023,1062,6,1,1,25.0752
2023_1062_3,SSA_00104,2023,1062,6,1,3,28.4742
2023_1063_1,SSA_00150,2023,1063,7,1,1,37.4162
2023_1063_3,SSA_00150,2023,1063,7,1,3,28.5746
2023_1064_1,SSA_00395,2023,1064,8,1,1,8.31484
2023_1064_2,SSA_00395,2023,1064,8,1,2,13.404
2023_1065_1,SSA_00293,2023,1065,1,1,1,27.2784
2023_1065_2,SSA_00293,2023,1065,1,1,2,31.3698
2023_1065_3,SSA_00293,2023,1065,1,1,3,6.77987
2023_1066_1,SSA_00190,2023,1066,2,1,1,16.3146
2023_1066_2,SSA_00190,2023,1066,2,1,2,18.2835
2023_1066_3,SSA_00190,2023,1066,2,1,3,31.1678
2023_1067_1,SSA_00091,2023,1067,3,1,1,24.3444
2023_1067_2,SSA_00091,2023,1067,3,1,2,30.8313
2023_1067_3,SSA_00091,2023,1067,3,1,3,24.5733
2023_1068_1,SSA_00301,2023,1068,4,1,1,15.1837
2023_1068_2,SSA_00301,2023,1068,4,1,2,17.848
2023_1068_3,SSA_00301,2023,1068,4,1,3,20.4495
2023_1069_1,SSA_00094,2023,1069,5,1,1,26.8053
2023_1069_2,SSA_00094,2023,1069,5,1,2,29.1257
2023_1069_3,SSA_00094,2023,1069,5,1,3,29.0229
2023_1070_1,SSA_00367,2023,1070,6,1,1,9.74689
2023_1070_2,SSA_00367,2023,1070,6,1,2,6.99115
2023_1070_3,SSA_00367,2023,1070,6,1,3,18.7749
2023_1071_1,SSA_00175,2023,1071,7,1,1,20.6087
2023_1071_2,SSA_00175,2023,1071,7,1,2,23.8616
2023_1071_3,SSA_00175,2023,1071,7,1,3,22.3358
2023_1073_2,SSA_00337,2023,1073,1,1,2,27.2288
2023_1073_3,SSA_00337,2023,1073,1,1,3,34.7067
2023_1074_1,SSA_00354,2023,1074,2,1,1,10.6507
2023_1074_2,SSA_00354,2023,1074,2,1,2,16.3928
2023_1074_3,SSA_00354,2023,1074,2,1,3,6.0965
2023_1075_1,SSA_00341,2023,1075,3,1,1,27.1365
2023_1075_2,SSA_00341,2023,1075,3,1,2,34.1435
2023_1075_3,SSA_00341,2023,1075,3,1,3,33.2593
2023_1076_1,SSA_00010,2023,1076,4,1,1,18.6288
2023_1076_2,SSA_00010,2023,1076,4,1,2,22.5377
2023_1076_3,SSA_00010,2023,1076,4,1,3,38.5669
2023_1077_1,SSA_00179,2023,1077,5,1,1,25.4624
2023_1077_2,SSA_00179,2023,1077,5,1,2,28.5036
2023_1077_3,SSA_00179,2023,1077,5,1,3,19.9912
2023_1078_1,SSA_00027,2023,1078,6,1,1,28.0275
2023_1078_2,SSA_00027,2023,1078,6,1,2,40.7594
2023_1078_3,SSA_00027,2023,1078,6,1,3,23.8812
2023_1079_1,SSA_00295,2023,1079,7,1,1,26.5436
2023_1079_2,SSA_00295,2023,1079,7,1,2,32.5746
2023_1079_3,SSA_00295,2023,1079,7,1,3,34.4239
2023_1080_1,SSA_00100,2023,1080,8,1,1,21.3708
2023_1080_3,SSA_00100,2023,1080,8,1,3,16.0374
2023_1081_1,SSA_00022,2023,1081,1,1,1,35.4526
2023_1081_2,SSA_00022,2023,1081,1,1,2,26.7059
2023_1081_3,SSA_00022,2023,1081,1,1,3,41.2509
2023_1082_1,SSA_00261,2023,1082,2,1,1,21.7793
2023_1082_3,SSA_00261,2023,1082,2,1,3,30.1425
2023_1083_1,SSA_00216,2023,1083,3,1,1,29.6479
2023_1083_2,SSA_00216,2023,1083,3,1,2,24.6088
2023_1083_3,SSA_00216,2023,1083,3,1,3,21.2114
2023_1084_1,SSA_00072,2023,1084,4,1,1,22.7912
2023_1084_2,SSA_00072,2023,1084,4,1,2,25.4034
2023_1084_3,SSA_00072,2023,1084,4,1,3,32.9985
2023_1085_1,SSA_00079,2023,1085,5,1,1,24.6318
2023_1085_2,SSA_00079,2023,1085,5,1,2,23.711
2023_1085_3,SSA_00079,2023,1085,5,1,3,30.4822
2023_1086_1,SSA_00024,2023,1086,6,1,1,15.5463
2023_1086_2,SSA_00024,2023,1086,6,1,2,18.5159
2023_1086_3,SSA_00024,2023,1086,6,1,3,10.6923
2023_1087_1,SSA_00081,2023,1087,7,1,1,15.843
2023_1087_2,SSA_00081,2023,1087,7,1,2,18.1248
2023_1087_3,SSA_00081,2023,1087,7,1,3,11.9412
2023_1088_1,SSA_00044,2023,1088,8,1,1,31.8691
2023_1088_2,SSA_00044,2023,1088,8,1,2,32.6487
2023_1088_3,SSA_00044,2023,1088,8,1,3,16.8618
2023_1089_1,SSA_00021,2023,1089,1,1,1,34.8465
2023_1089_2,SSA_00021,2023,1089,1,1,2,29.2328
2023_1089_3,SSA_00021,2023,1089,1,1,3,31.9692
2023_1090_1,SSA_00339,2023,1090,2,1,1,10.3951
2023_1091_1,SSA_00039,2023,1091,3,1,1,30.8705
2023_1091_2,SSA_00039,2023,1091,3,1,2,16.573
2023_1091_3,SSA_00039,2023,1091,3,1,3,32.2253
2023_1092_1,SSA_00168,2023,1092,4,1,1,11.1162
2023_1092_2,SSA_00168,2023,1092,4,1,2,24.4967
2023_1092_3,SSA_00168,2023,1092,4,1,3,17.7631
2023_1093_1,SSA_00041,2023,1093,5,1,1,36.6118
2023_1093_2,SSA_00041,2023,1093,5,1,2,27.2734
2023_1093_3,SSA_00041,2023,1093,5,1,3,24.6063
2023_1094_1,SSA_00124,2023,1094,6,1,1,10.2395
2023_1094_2,SSA_00124,2023,1094,6,1,2,19.1502
2023_1094_3,SSA_00124,2023,1094,6,1,3,8.45541
2023_1095_1,SSA_00135,2023,1095,7,1,1,28.9175
2023_1095_2,SSA_00135,2023,1095,7,1,2,21.9111
2023_1095_3,SSA_00135,2023,1095,7,1,3,18.1785
2023_1096_1,SSA_00014,2023,1096,8,1,1,10.6872
2023_1096_2,SSA_00014,2023,1096,8,1,2,12.4418
2023_1096_3,SSA_00014,2023,1096,8,1,3,21.2565
2023_1097_1,SSA_00023,2023,1097,1,1,1,31.3315
2023_1097_2,SSA_00023,2023,1097,1,1,2,35.2102
2023_1097_3,SSA_00023,2023,1097,1,1,3,26.9469
2023_1098_1,SSA_00046,2023,1098,2,1,1,29.4684
2023_1098_2,SSA_00046,2023,1098,2,1,2,20.8185
2023_1098_3,SSA_00046,2023,1098,2,1,3,8.46059
2023_1099_1,SSA_00380,2023,1099,3,1,1,14.9827
2023_1099_2,SSA_00380,2023,1099,3,1,2,18.2949
2023_1100_1,SSA_00198,2023,1100,4,1,1,21.3524
2023_1100_2,SSA_00198,2023,1100,4,1,2,18.1888
2023_1100_3,SSA_00198,2023,1100,4,1,3,27.6702
2023_1101_1,SSA_00034,2023,1101,5,1,1,28
2023_1101_2,SSA_00034,2023,1101,5,1,2,12.692
2023_1101_3,SSA_00034,2023,1101,5,1,3,25.1464
2023_1102_1,SSA_00235,2023,1102,6,1,1,31.4124
2023_1102_2,SSA_00235,2023,1102,6,1,2,37.3315
2023_1102_3,SSA_00235,2023,1102,6,1,3,25.6732
2023_1103_1,SSA_00359,2023,1103,7,1,1,12.7929
2023_1103_2,SSA_00359,2023,1103,7,1,2,13.8852
2023_1103_3,SSA_00359,2023,1103,7,1,3,17.0538
2023_1104_1,SSA_00306,2023,1104,8,1,1,13.4028
2023_1104_2,SSA_00306,2023,1104,8,1,2,14.4167
2023_1104_3,SSA_00306,2023,1104,8,1,3,10.7633
2023_1105_1,SSA_00140,2023,1105,1,1,1,14.2889
2023_1105_2,SSA_00140,2023,1105,1,1,2,15.3219
2023_1105_3,SSA_00140,2023,1105,1,1,3,12.0106
2023_1106_1,SSA_00338,2023,1106,2,1,1,12.5213
2023_1106_2,SSA_00338,2023,1106,2,1,2,16.6401
2023_1106_3,SSA_00338,2023,1106,2,1,3,20.1705
2023_1107_1,SSA_00164,2023,1107,3,1,1,20.288
2023_1107_2,SSA_00164,2023,1107,3,1,2,28.1743
2023_1107_3,SSA_00164,2023,1107,3,1,3,30.3608
2023_1108_1,SSA_00145,2023,1108,4,1,1,21.2161
2023_1108_2,SSA_00145,2023,1108,4,1,2,23.1105
2023_1108_3,SSA_00145,2023,1108,4,1,3,28.1008
2023_1109_1,SSA_00020,2023,1109,5,1,1,21.9147
2023_1109_2,SSA_00020,2023,1109,5,1,2,24.418
2023_1109_3,SSA_00020,2023,1109,5,1,3,26.157
2023_1110_1,SSA_00258,2023,1110,6,1,1,23.0029
2023_1110_2,SSA_00258,2023,1110,6,1,2,11.2296
2023_1110_3,SSA_00258,2023,1110,6,1,3,28.3066
2023_1111_1,SSA_00223,2023,1111,7,1,1,2.84059
2023_1111_2,SSA_00223,2023,1111,7,1,2,8.10913
2023_1112_1,SSA_00283,2023,1112,8,1,1,15.6074
2023_1112_2,SSA_00283,2023,1112,8,1,2,26.6929
2023_1112_3,SSA_00283,2023,1112,8,1,3,27.5672
2023_1113_1,SSA_00369,2023,1113,1,1,1,4.87826
2023_1113_2,SSA_00369,2023,1113,1,1,2,15.8713
2023_1113_3,SSA_00369,2023,1113,1,1,3,12.1301
2023_1114_1,SSA_00029,2023,1114,2,1,1,3.38631
2023_1114_2,SSA_00029,2023,1114,2,1,2,22.1122
2023_1114_3,SSA_00029,2023,1114,2,1,3,35.966
2023_1115_1,SSA_00243,2023,1115,3,1,1,22.1754
2023_1115_2,SSA_00243,2023,1115,3,1,2,12.7721
2023_1115_3,SSA_00243,2023,1115,3,1,3,8.54026
2023_1116_2,SSA_00059,2023,1116,4,1,2,20.4871
2023_1117_1,SSA_00133,2023,1117,5,1,1,26.3208
2023_1117_2,SSA_00133,2023,1117,5,1,2,30.1278
2023_1117_3,SSA_00133,2023,1117,5,1,3,21.8019
2023_1118_1,SSA_00299,2023,1118,6,1,1,33.7987
2023_1118_2,SSA_00299,2023,1118,6,1,2,28.4984
2023_1118_3,SSA_00299,2023,1118,6,1,3,37.2324
2023_1119_1,SSA_00143,2023,1119,7,1,1,24.9565
2023_1119_2,SSA_00143,2023,1119,7,1,2,19.5255
2023_1120_1,SSA_00086,2023,1120,8,1,1,21.9794
2023_1120_2,SSA_00086,2023,1120,8,1,2,25.3716
2023_1120_3,SSA_00086,2023,1120,8,1,3,24.8846
2023_1121_1,SSA_00117,2023,1121,1,1,1,26.7814
2023_1121_2,SSA_00117,2023,1121,1,1,2,22.952
2023_1121_3,SSA_00117,2023,1121,1,1,3,22.233
2023_1122_1,SSA_00292,2023,1122,2,1,1,24.3742
2023_1122_2,SSA_00292,2023,1122,2,1,2,22.2131
2023_1122_3,SSA_00292,2023,1122,2,1,3,-0.430521
2023_1123_1,SSA_00222,2023,1123,3,1,1,34.0691
2023_1123_2,SSA_00222,2023,1123,3,1,2,35.1859
2023_1123_3,SSA_00222,2023,1123,3,1,3,42.3807
2023_1124_1,SSA_00265,2023,1124,4,1,1,0.181238
2023_1124_2,SSA_00265,2023,1124,4,1,2,5.61918
2023_1124_3,SSA_00265,2023,1124,4,1,3,22.1013
2023_1125_1,SSA_00314,2023,1125,5,1,1,4.5406
2023_1125_3,SSA_00314,2023,1125,5,1,3,6.68442
2023_1126_1,SSA_00123,2023,1126,6,1,1,18.9843
2023_1126_2,SSA_00123,2023,1126,6,1,2,33.4476
2023_1126_3,SSA_00123,2023,1126,6,1,3,27.2476
2023_1127_1,SSA_00113,2023,1127,7,1,1,22.4338
2023_1127_2,SSA_00113,2023,1127,7,1,2,16.976
2023_1127_3,SSA_00113,2023,1127,7,1,3,17.2273
2023_1128_1,SSA_00241,2023,1128,8,1,1,6.58288
2023_1128_2,SSA_00241,2023,1128,8,1,2,12.4205
2023_1128_3,SSA_00241,2023,1128,8,1,3,11.6012
2023_1129_1,SSA_00116,2023,1129,1,1,1,34.9813
2023_1129_2,SSA_00116,2023,1129,1,1,2,29.311
2023_1129_3,SSA_00116,2023,1129,1,1,3,38.2311
2023_1130_1,SSA_00242,2023,1130,2,1,1,39.6676
2023_1130_2,SSA_00242,2023,1130,2,1,2,36.9166
2023_1130_3,SSA_00242,2023,1130,2,1,3,23.0487
2023_1131_1,SSA_00035,2023,1131,3,1,1,24.6248
2023_1131_2,SSA_00035,2023,1131,3,1,2,23.8267
2023_1131_3,SSA_00035,2023,1131,3,1,3,22.522
2023_1132_1,SSA_00093,2023,1132,4,1,1,24.8317
2023_1132_2,SSA_00093,2023,1132,4,1,2,7.83102
2023_1132_3,SSA_00093,2023,1132,4,1,3,18.5451
2023_1133_1,SSA_00126,2023,1133,5,1,1,14.7698
2023_1133_2,SSA_00126,2023,1133,5,1,2,13.3246
2023_1133_3,SSA_00126,2023,1133,5,1,3,28.0223
2023_1134_1,SSA_00047,2023,1134,6,1,1,24.6368
2023_1134_2,SSA_00047,2023,1134,6,1,2,19.0101
2023_1134_3,SSA_00047,2023,1134,6,1,3,16.5387
2023_1135_1,SSA_00111,2023,1135,7,1,1,12.4038
2023_1135_2,SSA_00111,2023,1135,7,1,2,13.8642
2023_1135_3,SSA_00111,2023,1135,7,1,3,27.136
2023_1136_2,SSA_00315,2023,1136,8,1,2,23.2193
2023_1137_1,SSA_00158,2023,1137,1,1,1,7.8266
2023_1137_2,SSA_00158,2023,1137,1,1,2,21.001
2023_1137_3,SSA_00158,2023,1137,1,1,3,6.81857
2023_1138_1,SSA_00043,2023,1138,2,1,1,20.5668
2023_1138_2,SSA_00043,2023,1138,2,1,2,26.9719
2023_1138_3,SSA_00043,2023,1138,2,1,3,25.3677
2023_1139_1,SSA_00018,2023,1139,3,1,1,14.926
2023_1139_2,SSA_00018,2023,1139,3,1,2,22.4449
2023_1139_3,SSA_00018,2023,1139,3,1,3,27.8161
2023_1140_1,SSA_00067,2023,1140,4,1,1,29.8868
2023_1140_3,SSA_00067,2023,1140,4,1,3,21.7929
2023_1141_1,SSA_00008,2023,1141,5,1,1,11.087
2023_1141_2,SSA_00008,2023,1141,5,1,2,32.2809
2023_1141_3,SSA_00008,2023,1141,5,1,3,25.3293
2023_1142_1,SSA_00196,2023,1142,6,1,1,29.4796
2023_1142_2,SSA_00196,2023,1142,6,1,2,27.1665
2023_1142_3,SSA_00196,2023,1142,6,1,3,41.5741
2023_1143_1,SSA_00007,2023,1143,7,1,1,15.4381
2023_1143_2,SSA_00007,2023,1143,7,1,2,20.436
2023_1143_3,SSA_00007,2023,1143,7,1,3,24.3895
2023_1144_1,SSA_00130,2023,1144,8,1,1,19.4643
2023_1144_2,SSA_00130,2023,1144,8,1,2,15.0523
2023_1145_1,SSA_00025,2023,1145,1,1,1,37.6641
2023_1145_2,SSA_00025,2023,1145,1,1,2,29.0366
2023_1145_3,SSA_00025,2023,1145,1,1,3,37.5289
2023_1146_1,SSA_00197,2023,1146,2,1,1,30.3839
2023_1146_2,SSA_00197,2023,1146,2,1,2,15.0079
2023_1146_3,SSA_00197,2023,1146,2,1,3,21.1543
2023_1147_1,SSA_00294,2023,1147,3,1,1,25.8813
2023_1147_2,SSA_00294,2023,1147,3,1,2,3.99127
2023_1147_3,SSA_00294,2023,1147,3,1,3,22.0086
2023_1148_1,SSA_00275,2023,1148,4,1,1,36.1027
2023_1148_3,SSA_00275,2023,1148,4,1,3,27.9558
2023_1149_1,SSA_00291,2023,1149,5,1,1,6.50583
2023_1149_2,SSA_00291,2023,1149,5,1,2,3.87409
2023_1149_3,SSA_00291,2023,1149,5,1,3,6.59293
2023_1150_1,SSA_00249,2023,1150,6,1,1,12.4065
2023_1150_2,SSA_00249,2023,1150,6,1,2,24.0396
2023_1150_3,SSA_00249,2023,1150,6,1,3,22.7791
2023_1151_1,SSA_00203,2023,1151,7,1,1,18.6321
2023_1151_2,SSA_00203,2023,1151,7,1,2,32.832
2023_1151_3,SSA_00203,2023,1151,7,1,3,29.6489
2023_1152_1,SSA_00234,2023,1152,8,1,1,20.7736
2023_1152_2,SSA_00234,2023,1152,8,1,2,21.8481
2023_1152_3,SSA_00234,2023,1152,8,1,3,23.4876
2023_1153_1,SSA_00033,2023,1153,1,1,1,31.3942
2023_1153_2,SSA_00033,2023,1153,1,1,2,28.1136
2023_1153_3,SSA_00033,2023,1153,1,1,3,33.858
2023_1154_1,SSA_00386,2023,1154,2,1,1,3.17346
2023_1154_2,SSA_00386,2023,1154,2,1,2,22.6543
2023_1154_3,SSA_00386,2023,1154,2,1,3,16.4475
2023_1155_1,SSA_00172,2023,1155,3,1,1,38.7198
2023_1155_2,SSA_00172,2023,1155,3,1,2,33.2503
2023_1156_1,SSA_00017,2023,1156,4,1,1,19.8514
2023_1156_2,SSA_00017,2023,1156,4,1,2,30.3514
2023_1156_3,SSA_00017,2023,1156,4,1,3,26.4018
2023_1158_1,SSA_00213,2023,1158,6,1,1,15.913
2023_1158_2,SSA_00213,2023,1158,6,1,2,19.8241
2023_1159_1,SSA_00134,2023,1159,7,1,1,16.9689
2023_1159_2,SSA_00134,2023,1159,7,1,2,17.841
2023_1159_3,SSA_00134,2023,1159,7,1,3,12.225
2023_1160_1,SSA_00228,2023,1160,8,1,1,32.7815
2023_1160_2,SSA_00228,2023,1160,8,1,2,11.149
2023_1161_1,SSA_00098,2023,1161,1,1,1,29.7946
2023_1161_2,SSA_00098,2023,1161,1,1,2,25.2666
2023_1161_3,SSA_00098,2023,1161,1,1,3,33.0408
2023_1162_1,SSA_00053,2023,1162,2,1,1,31.4666
2023_1162_2,SSA_00053,2023,1162,2,1,2,24.4845
2023_1162_3,SSA_00053,2023,1162,2,1,3,31.5555
2023_1163_1,SSA_00176,2023,1163,3,1,1,32.6401
2023_1163_3,SSA_00176,2023,1163,3,1,3,10.3183
2023_1164_1,SSA_00232,2023,1164,4,1,1,7.43992
2023_1164_2,SSA_00232,2023,1164,4,1,2,16.2372
2023_1164_3,SSA_00232,2023,1164,4,1,3,29.0813
2023_1165_1,SSA_00269,2023,1165,5,1,1,20.1758
2023_1165_2,SSA_00269,2023,1165,5,1,2,19.7854
2023_1165_3,SSA_00269,2023,1165,5,1,3,21.6147
2023_1166_1,SSA_00290,2023,1166,6,1,1,16.7349
2023_1167_1,SSA_00343,2023,1167,7,1,1,26.2096
2023_1167_2,SSA_00343,2023,1167,7,1,2,22.9162
2023_1167_3,SSA_00343,2023,1167,7,1,3,13.2318
2023_1168_1,SSA_00103,2023,1168,8,1,1,20.3775
2023_1168_2,SSA_00103,2023,1168,8,1,2,6.55644
2023_1168_3,SSA_00103,2023,1168,8,1,3,13.7889
2023_1169_2,SSA_00183,2023,1169,1,1,2,8.34812
2023_1169_3,SSA_00183,2023,1169,1,1,3,13.2261
2023_1170_1,SSA_00151,2023,1170,2,1,1,23.2335
2023_1170_2,SSA_00151,2023,1170,2,1,2,17.4543
2023_1170_3,SSA_00151,2023,1170,2,1,3,27.1615
